date,open,high,low,close,volume
2025-12-01,317.079626,319.225422,313.277069,314.275116,41183000
2025-12-02,316.121475,317.758287,313.297015,315.193298,35854700
2025-12-03,315.273142,320.952003,313.486629,319.005829,41838300
2025-12-04,321.600738,321.730459,314.085445,316.999725,31240900
2025-12-05,318.866086,322.528932,318.546734,320.642609,28851700
2025-12-08,319.633922,320.023430,310.815414,313.312164,33909400
2025-12-09,311.963917,317.576606,311.494527,316.667786,30194000
2025-12-10,315.419421,320.892308,314.270922,319.793732,33428900
2025-12-11,319.663914,320.702571,308.198857,312.023865,42353700
2025-12-12,313.292210,314.460672,305.162777,308.887939,35940200
2025-12-15,310.915312,311.015188,304.483681,307.819336,29151900
2025-12-16,304.553589,310.366000,302.196641,306.171478,30585000
2025-12-17,307.609590,307.689473,295.735033,296.334259,43930400
2025-12-18,301.327775,303.564853,298.841021,302.066803,33518000
2025-12-19,301.337778,306.850591,300.578756,306.760712,59943200
2025-12-22,309.477195,309.726870,304.903132,309.377319,26429900
2025-12-23,309.227480,314.530575,308.917886,313.941345,25478700
2025-12-24,314.360780,314.670374,311.514509,313.681671,10097400
2025-12-26,314.071218,314.680411,311.874066,313.102478,10899000
2025-12-29,310.965249,313.611798,310.216224,313.152405,19621800
2025-12-30,312.093765,316.537993,312.053809,313.442017,17380900
2025-12-31,312.443310,314.171042,311.035140,312.593109,16377700
2026-01-02,316.488020,322.080746,309.926554,314.740295,32009400
2026-01-05,317.247049,318.605266,314.220989,316.128510,30195600
2026-01-06,315.988686,320.522792,311.374696,313.931366,31212100
2026-01-07,313.951342,325.726025,313.781580,321.561462,35104400
2026-01-08,328.542347,329.890598,321.082057,325.016937,31896100
2026-01-09,326.664796,330.399925,325.376465,328.142883,26214200
2026-01-12,325.376469,333.605778,324.577521,331.428589,33923900
2026-01-13,334.514571,340.047347,333.186283,335.533234,33517600
2026-01-14,334.624427,336.082521,330.050394,335.403412,28525600
2026-01-15,337.211077,337.251033,330.310055,332.347412,28442400
2026-01-16,333.975285,334.214964,327.274016,329.571014,40341600
2026-01-20,320.452885,327.303983,320.013454,321.581421,35361000
2026-01-21,320.502831,332.047801,318.934865,327.953125,35386600
2026-01-22,334.015211,334.714283,328.322609,330.110291,26253600
2026-01-23,332.057762,333.256215,327.024336,327.503693,27280000
2026-01-26,327.383855,335.403415,326.574910,332.826782,26042100
2026-01-27,334.934023,337.470730,333.046496,334.115082,21636200
2026-01-28,335.623104,337.101191,331.508465,335.573181,27434400
2026-01-29,339.857626,341.845060,326.115533,337.810303,39785600
2026-01-30,339.558008,339.558008,331.858039,337.560608,31024000
2026-02-02,335.782905,344.381697,335.193675,343.243195,32006100
2026-02-03,346.888458,348.546303,337.031293,339.268372,36506700
2026-02-04,342.514174,342.863725,328.092942,332.607086,70618400
2026-02-05,311.814136,332.257528,306.061614,330.819397,88205800
2026-02-06,326.754669,329.950521,319.504127,322.440277,56380500
2026-02-09,320.512799,327.274018,316.847587,323.898407,39640100
2026-02-10,320.552740,321.251842,314.200992,318.165833,39170000
2026-02-11,318.555321,320.642601,309.257427,310.555725,45406400
2026-02-12,311.684307,315.828907,306.800680,308.598328,47761300
2026-02-13,307.329968,308.228792,303.315174,305.322571,38499700
2026-02-17,299.649943,304.044217,295.864862,301.627350,39247600
2026-02-18,301.697291,304.983022,300.858386,302.935669,28482100
2026-02-19,301.427639,305.072888,299.649954,302.456299,25834400
2026-02-20,303.924410,316.088570,303.504943,314.570557,53210800
2026-02-23,318.635222,319.104612,309.467163,311.085052,31423000
2026-02-24,310.116339,311.864064,305.532309,310.495850,25615600
2026-02-25,311.654351,313.232314,309.037762,312.493256,29963600
2026-02-26,312.233579,312.732929,301.956948,306.980408,36431200
2026-02-27,303.744647,311.963929,303.405062,311.354736,44640600
2026-03-02,302.835820,308.088961,300.908306,306.121521,34790200
2026-03-03,298.201830,303.544881,296.324269,303.185333,35497000
2026-03-04,302.496284,305.072916,300.359051,302.735962,29536200
2026-03-05,302.646087,302.905729,297.602634,300.488892,35752300
2026-03-06,295.705094,300.139324,294.796273,298.131927,25576900
2026-03-09,294.184257,306.616833,293.904426,306.177094,29312100
2026-03-10,305.987244,309.325247,305.387596,306.856720,23239700
2026-03-11,306.566899,311.234125,305.737408,308.515747,24125700
2026-03-12,306.636842,308.755571,300.850290,303.368774,24928300
2026-03-13,306.826736,307.506322,300.260650,302.099548,23693100
2026-03-16,304.168325,306.307032,302.839102,305.377594,23519700
2026-03-17,305.677398,311.234107,305.317628,310.734406,21955200
2026-03-18,309.085360,312.283462,306.746761,307.506317,20009800
2026-03-19,303.828523,307.876093,302.169510,306.946655,25075800
2026-03-20,305.277641,305.817328,298.091931,300.820312,44364100
2026-03-23,301.929658,305.797373,300.750369,301.879700,29326900
2026-03-24,299.021413,299.740984,290.156682,290.266632,36864300
2026-03-25,293.264829,295.823298,289.067324,290.756317,29460700
2026-03-26,287.738137,287.778122,278.333751,280.752319,39080600
2026-03-27,277.114487,279.203235,273.786488,274.176239,35890600
2026-03-30,276.255001,276.924584,271.947546,273.336731,35141200
2026-03-31,277.874030,287.908015,276.924585,287.388336,43875400
2026-04-01,290.666385,300.340600,290.236649,297.212494,37684500
2026-04-02,290.516490,297.902064,289.277240,295.593445,21666500
2026-04-06,295.693377,300.440542,295.003787,299.810913,16945500
2026-04-07,302.549298,305.447561,297.542279,305.277649,23205400
2026-04-08,320.258721,321.887723,314.831939,317.130585,33547100
2026-04-09,315.721419,319.349257,310.874308,318.299866,23739200
2026-04-10,319.828968,321.637885,316.131195,317.050629,19152600
2026-04-13,316.950701,321.438011,315.281684,321.118195,18866400
2026-04-14,324.596125,333.091051,323.556738,332.711273,27721400
2026-04-15,332.691307,337.278563,330.702474,336.918762,24918800
2026-04-16,338.547778,339.677109,334.320292,335.819397,20541500
2026-04-17,337.448450,342.115676,336.039288,341.476044,25581900
2026-04-20,340.556600,341.196202,336.409053,337.218597,18784200
2026-04-21,337.488415,339.137424,331.152203,332.091644,23123800
2026-04-22,336.818817,339.617164,334.969945,339.117462,20293000
2026-04-23,340.976325,341.755858,335.979309,338.687714,18650300
2026-04-24,338.527799,345.063873,335.189796,344.194397,26426100
2026-04-27,345.773477,352.969160,342.525417,350.130859,28576900
2026-04-28,348.341921,352.209636,345.913379,349.571198,27824100
2026-04-29,347.362529,355.577624,344.004519,349.731110,35376300
2026-04-30,373.846707,385.609670,365.601632,384.570282,72040000
2026-05-01,381.402204,386.529146,378.823727,385.459778,30105200
